MODEL,DESCRIPTOR,MEDIA,DETACHMENT MEDIA,ATTACHMENT,SPECIFIC NOTES,DIAGNOSIS/REPLASE,PHASE,PRIOR TREATMENT(S),SOURCE OF CULTURE,1p,3p,11q,17q,ALK STATUS,MYCN STATUS,P53 STATUS,1:2,1:3 ,1:4 ,1:5,1:6,1:7,1:8,1:9,1:10,1:20,NOTES,RACK LOCATION:,LOCATION: BOX,LOCATION: ROW,LOCATION: POSITION,PASSAGE #,FREEZE DATE,INITIALS,LINEAGE,MYCO DATE,STR DATE,STR RESULT,AMELOGENIN (ALLELE 1),AMELOGENIN (ALLELE 2),D3S1358 (ALLELE 1),D3S1358 (ALLELE 2),,D1S1656 (ALLELE 1),D1S1656 (ALLELE 2),,D2S441 (ALLELE 1),D2S441 (ALLELE 2),D10S1248 (ALLELE 1),D10S1248 (ALLELE 2),,D13S317 (ALLELE 1),D13S317 (ALLELE 2),D13S317 (ALLELE 2),PENTA E (ALLELE 1),PENTA E (ALLELE 2),PENTA E (ALLELE 3),D16S539 (ALLELE 1),D16S539 (ALLELE 2),D18S51 (ALLELE 1),D18S51 (ALLELE 2),,D2S1338 (ALLELE 1),D2S1338 (ALLELE 2),D2S1338 (ALLELE 3),CSF1PO (ALLELE 1),CSF1PO (ALLELE 2),,PENTA D (ALLELE 1),PENTA D (ALLELE 2),PENTA D (ALLELE 3),TH01 (ALLELE 1),TH01 (ALLELE 2),vWA (ALLELE 1),vWA (ALLELE 2),vWA (ALLELE 3),D21S11 (ALLELE 1),D21S11 (ALLELE 2),,D7S820 (ALLELE 1),D7S820 (ALLELE 2),D5S818 (ALLELE 1),D5S818 (ALLELE 2),TPOX (ALLELE 1),TPOX (ALLELE 2),,DYS391 (ALLELE 1),D8S1179 (ALLELE 1),D8S1179 (ALLELE 2),D8S1179 (ALLELE 3),D12S391 (ALLELE 1),D12S391 (ALLELE 2),,D19S433 (ALLELE 1),D19S433 (ALLELE 2),,FGA (ALLELE 1),FGA (ALLELE 2),,D22S1045 (ALLELE 1),D22S1045 (ALLELE 2),,,Lab 
SK-N-BE(2)-C,shCON,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,"Cells will clump together, so it can be difficult to achieve a single-cell suspension",Relapse,Progressing,"Patient received multiple courses of chemotherapy and irradiation prior to sample collection. (Agents include: Cyclophosphamide, doxorubicin, vincristine, local irradiation)",Bone Marrow (Subclone of SK-N-BE(2)),cnLOH p21.3-pterm,Loss 14.2-pterm,Loss q11-qterm; Gain q13.4-qterm,Gain q12-qterm,WT,Amplified,C135F,,,,,,,,,,,,7,12,3,5,5,07/07/2014,RK/PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
SK-N-BE(2)-C,shDACH1-5,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,"Cells will clump together, so it can be difficult to achieve a single-cell suspension",Relapse,Progressing,"Patient received multiple courses of chemotherapy and irradiation prior to sample collection. (Agents include: Cyclophosphamide, doxorubicin, vincristine, local irradiation)",Bone Marrow (Subclone of SK-N-BE(2)),cnLOH p21.3-pterm,Loss 14.2-pterm,Loss q11-qterm; Gain q13.4-qterm,Gain q12-qterm,WT,Amplified,C135F,,,,,,,,,,,,7,12,3,6,5,07/07/2014,RK/PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
SK-N-BE(2)-C,shDACH1-3,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,"Cells will clump together, so it can be difficult to achieve a single-cell suspension",Relapse,Progressing,"Patient received multiple courses of chemotherapy and irradiation prior to sample collection. (Agents include: Cyclophosphamide, doxorubicin, vincristine, local irradiation)",Bone Marrow (Subclone of SK-N-BE(2)),cnLOH p21.3-pterm,Loss 14.2-pterm,Loss q11-qterm; Gain q13.4-qterm,Gain q12-qterm,WT,Amplified,C135F,,,,,,,,,,,,7,12,3,7,5,07/07/2014,RK/PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
SK-N-BE(2)-C,shDACH1-4,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,"Cells will clump together, so it can be difficult to achieve a single-cell suspension",Relapse,Progressing,"Patient received multiple courses of chemotherapy and irradiation prior to sample collection. (Agents include: Cyclophosphamide, doxorubicin, vincristine, local irradiation)",Bone Marrow (Subclone of SK-N-BE(2)),cnLOH p21.3-pterm,Loss 14.2-pterm,Loss q11-qterm; Gain q13.4-qterm,Gain q12-qterm,WT,Amplified,C135F,,,,,,,,,,,,7,12,3,8,5,07/07/2014,RK/PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
SK-N-BE(2)-C,delta500,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,"Cells will clump together, so it can be difficult to achieve a single-cell suspension",Relapse,Progressing,"Patient received multiple courses of chemotherapy and irradiation prior to sample collection. (Agents include: Cyclophosphamide, doxorubicin, vincristine, local irradiation)",Bone Marrow (Subclone of SK-N-BE(2)),cnLOH p21.3-pterm,Loss 14.2-pterm,Loss q11-qterm; Gain q13.4-qterm,Gain q12-qterm,WT,Amplified,C135F,,,,,,,,,,,,7,12,3,9,9,06/30/2014,RMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
Kelly,43-1,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Unknown,Unknown,LOH p21.3-pter; Loss p36.32; Gain p36.33,Loss p26.2,Loss q23.3-qter,Gain q21.2-qter,F1174L,Amplified,P177T,,,,,,,,,,,,7,12,4,1,21,06/18/2013,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
Kelly,42,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Unknown,Unknown,LOH p21.3-pter; Loss p36.32; Gain p36.33,Loss p26.2,Loss q23.3-qter,Gain q21.2-qter,F1174L,Amplified,P177T,,,,,,,,,,,,7,12,4,2,21,06/18/2013,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NB-16,,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine + puro",,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,1,5,02/15/2013,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NB-16,,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine + puro",,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,2,5,02/15/2013,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NB-16,shCON,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine + puro",,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,3,3,07/19/2013,RMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NB-16,shDACH1-1,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine + puro",,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,4,3,07/19/2013,RMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NB-16,shDACH1-2,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine + puro",,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,5,3,07/19/2013,RMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,shCON,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine+50ng/ml puro",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,1,3,07/08/2013,RMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,shDACH1-1,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine+50ng/ml puro",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,2,3,07/08/2013,RMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,GFP+,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,3,6,09/02/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,GFP+,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,4,6,09/02/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,GFP+,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,5,6,09/02/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,shCON,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine+50ng/ml puro",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,6,9,10/03/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,shCON,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine+50ng/ml puro",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,7,9,10/03/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,shDACH1-5,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine+50ng/ml puro",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,8,10,10/03/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,shDACH1-5,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine+50ng/ml puro",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,9,10,10/03/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"empty GFP, clone b","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,7,10,4,10/14/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"empty GFP, clone b","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,1,4,10/14/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"empty GFP, clone c","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,2,4,10/14/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"empty GFP, clone c","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,3,4,10/14/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"empty GFP, clone d","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,4,4,10/14/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"empty GFP, clone d","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,5,4,10/14/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"empty GFP, clone e","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,6,4,10/14/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"empty GFP, clone e","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,7,4,10/14/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"delta500, clone a","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,8,8,12/05/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"delta500, clone a","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,9,8,12/05/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
NGP,"delta500, clone a","RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine",0.02% Versene,Adherent,,Unknown,Unknown,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow metatsis after treatment,cnLOH p32.3-pter,Gain p25.3-pterm,Loss q22.1-qterm,Gain q21.2-qterm,WT,Amplified,"A159D, C141W",,,,,,,,,,,,7,12,8,10,8,12/05/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
SK-N-FI,shDACH1-1,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine + 50ng/ml puro",0.02% Versene,Adherent,Has multiple morphologies,Unknown,Progressing,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow,None,None,None,Gain q21.31-qterm,WT,Non-amplified,M246R,,,,,,,,,,,,7,12,9,1,2,07/24/2013,RMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
SK-N-FI,shCON,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine + 50ng/ml puro",0.02% Versene,Adherent,Has multiple morphologies,Unknown,Progressing,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow,None,None,None,Gain q21.31-qterm,WT,Non-amplified,M246R,,,,,,,,,,,,7,12,9,2,7,03/04/2014,LSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
SK-N-FI,shDACH1-2,"RPMI 1640 w/ 10 % FBS; 1 % of Pen/Strep, 2mM L-Glutamine + 50ng/ml puro",0.02% Versene,Adherent,Has multiple morphologies,Unknown,Progressing,Patient had prior chemotherapy treatment (agents unknown).,Bone Marrow,None,None,None,Gain q21.31-qterm,WT,Non-amplified,M246R,,,,,,,,,,,,7,12,9,3,2,08/16/2013,RMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maris
